,ID,Edad,FieRanking,Nacionalidad,Mano,Arma
2970,Jai-BIRCH-31003,22,9999999, GREAT BRITAIN, Right, Foil 
2971,Jaime_Alfredo-HENRIQUEZ_PEREZ-41588,21,9999999, EL SALVADOR, Left, Foil 
2972,Jain-KIM-40139,23,9999999, KOREA, Right, Sabre 
2973,Jakob-MAGNUSSON-41846,19,9999999, SWEDEN, Right, Epée 
2974,Jakob-STYMNE-29830,22,302, SWEDEN, Right, Epée 
2975,Jakov-SOLA-39168,19,339, CROATIA, Right, Epée 
2976,Jakub-BRONISZEWSKI-37487,17,613, POLAND, Right, Sabre 
2977,Jakub-JASKOT-30035,23,200, POLAND, Right, Sabre 
2978,Jakub-JURKA-35041,19,46, CZECH REPUBLIC, Left, Epée 
2979,Jakub-MILLER-34164,20,9999999, POLAND, Right, Foil 
2980,Jakub-OCINSKI-26023,25,121, POLAND, Right, Sabre 
2981,Jakub-SURWILLO-26479,25,211, POLAND, Right, Foil 
2982,Jalil-ALASGAROV-10632,31,9999999, AZERBAIJAN, Right, Sabre 
2983,Jamalodin-EYMARI-28502,22,9999999, IRAN, Right, Sabre 
2984,James-BOGERT-37061,19,9999999, USA, Right, Foil 
2985,James-BOGERT-47409,19,363, USA, Right, Epée 
2986,James-BRICKER-38574,73,9999999, USA, Right, Foil 
2987,James-BROSNAN-28218,24,381, IRELAND, Left, Foil 
2988,James-EDWARDS-38088,18,195, GREAT BRITAIN, Right, Sabre 
2989,James-HONEYBONE-18996,28,37, GREAT BRITAIN, Right, Sabre 
2990,James-Honeybone-18996,28,37, GREAT BRITAIN, Right, Sabre 
2991,James-KAULL-19985,27,103, USA, Right, Epée 
2992,James-LEWIS-17686,29,9999999, AUSTRALIA, Right, Epée 
2993,James-LINDER-39634,16,9999999, USA, Right, Sabre 
2994,James-ODGERS-39623,20,512, GREAT BRITAIN, Right, Epée 
2995,James-PAGE-39516,19,513, GREAT BRITAIN, Right, Foil 
2996,James-POTTER-30507,24,314, GREAT BRITAIN, Right, Sabre 
2997,James-SIU-36369,18,9999999, AUSTRALIA, Right, Sabre 
2998,James_Andrew-DAVIS-17052,27,26, GREAT BRITAIN, Left, Foil 
2999,Jamie-CRAZE-38719,19,370, GREAT BRITAIN, Right, Sabre 
3000,Jamilya-YUNUSBAYEVA-17759,30,233, KAZAKHSTAN, Right, Epée 
3001,Jamshid-DOURAGHY-8483,59,9999999, USA, Left, Foil 
3002,Jan-BADE-2650,63,9999999, FINLAND, Left, Epée 
3003,Jan-CIPAR-31188,21,486, SLOVAKIA, Right, Epée 
3004,Jan-DOLEZAL-16374,32,9999999, CZECH REPUBLIC, Right, Sabre 
3005,Jan-FALCK_YTTER-21671,57,1044, NORWAY, Right, Epée 
3006,Jan-GOLOBIC-20823,26,9999999, SLOVENIA, Left, Epée 
3007,Jan-HOSCHNA-10977,41,416, CZECH REPUBLIC, Right, Sabre 
3009,Jan-JURKIEWICZ-40486,18,324, POLAND, Right, Foil 
3010,Jan-KREJCIK-19664,27,242, CZECH REPUBLIC, Right, Foil 
3011,Jan-KUCERA-27926,69,9999999, CZECH REPUBLIC, Right, Epée 
3012,Jan-KURFURST-22732,27,669, CZECH REPUBLIC, Right, Foil 
3013,Jan-PATTERSON-9017,71,9999999, USA, Left, Foil 
3014,Jan-SOBIECKI-19934,27,9999999, POLAND, Right, Epée 
3015,Jan-SZALAY-30830,26,641, SLOVAKIA, Left, Epée 
3016,Jan-TIVENIUS-15941,57,569, SWEDEN, Right, Epée 
3017,Jan-WENGLARCZYK-28348,25,344, POLAND, Right, Epée 
3018,Jan-ZAKRZEWSKI-38996,19,414, POLAND, Right, Foil 
3019,Jan_Ole-HUELSHOERSTER-29660,22,9999999, GERMANY, Right, Sabre 
3020,Jana-BALTIC-48067,15,417, SERBIA, Right, Epée 
3021,Jana-GRIJAK-32993,19,257, SERBIA, Left, Epée 
3022,Jana-KUNA-44278,18,719, CROATIA, Right, Epée 
3023,Jandee-MO-37832,20,9999999, KOREA, Left, Foil 
3024,Janderson-BRICENO-31029,23,654, VENEZUELA, Right, Foil 
3025,Jane-ALLARDICE-27475,69,9999999, AUSTRALIA, Right, Foil 
3026,Jane-CARTER-44958,51,9999999, USA, Left, Foil 
3027,Jane-CAULFIELD-36821,17,307, CANADA, Right, Foil 
3029,Jane-CLAYTON-19232,64,9999999, GREAT BRITAIN, Right, Foil 
3030,Jane-EYRE-17026,65,9999999, USA, Right, Sabre 
3031,Jane_S-HUTCHISON-3229,61,9999999, GREAT BRITAIN, Right, Sabre 
3032,Janet-COOKSEY-3152,78,9999999, GREAT BRITAIN, Left, Epée 
3033,Janibek-KHALMURATOV-34987,20,233, UZBEKISTAN, Left, Foil 
3034,Janice-MIDGLEY-25848,63,9999999, USA, Right, Epée 
3035,Janka-TOTH-33779,20,310, HUNGARY, Right, Foil 
3036,Janka-WOHLFARTH-8920,78,9999999, GERMANY, Right, Sabre 
3037,Janna-REIMER-26101,25,9999999, GERMANY, Left, Epée 
3038,Jannie-HOETOFT-14354,40,9999999, DENMARK, Right, Epée 
3039,Jannis-VITSAS-39064,79,9999999, NETHERLANDS, Right, Epée 
3040,Janos-PETHES-44965,69,9999999, HUNGARY, Right, Epée 
3041,Jarmo-HIRVONEN-21709,57,9999999, FINLAND, Right, Epée 
3042,Jarmo-KUUSELA-43187,45,9999999, FINLAND, Right, Sabre 
3043,Jarred-GOU-31663,21,9999999, USA, Left, Foil 
3044,Jas_Seerat_Singh-SINGH-31534,22,245, INDIA, Right, Epée 
3045,Jasmine-JASMINE-24887,26,170, INDIA, Right, Foil 
3046,Jason-OH-38601,19,9999999, USA, Right, Sabre 
3047,Jason-PRYOR-12094,31,81, USA, Right, Epée 
3048,Jasper-ROWLEY-30778,23,9999999, AUSTRALIA, Left, Sabre 
3049,Jassmin-SOTO-40385,18,9999999, GUATEMALA, Right, Epée 
3050,Javanshir-SAFAROV-30295,21,9999999, AZERBAIJAN, Right, Sabre 
3051,Javier-FERNANDEZ_PEREZ-33768,20,407, SPAIN, Right, Epée 
3052,Javier_Alejandro-HERNANDEZ_FLORES-32593,21,511, MEXICO, Right, Sabre 
3053,Javiera-ROZAS-37150,18,199, CHILE, Right, Sabre 
3054,Javiera-RUBILAR-37148,18,9999999, CHILE, Right, Foil 
3055,Javokhirbek-NURMATOV-32977,21,161, UZBEKISTAN, Right, Epée 
3056,Jawad-ALDAWOOD-34315,19,9999999, SAUDI ARABIA, Right, Epée 
3057,Jax-MIRANDA-36542,21,712, DOMINICAN REPUBLIC, Right, Epée 
3058,Jayne-CROOK-3160,34,9999999, GREAT BRITAIN, Right, Epée 
3059,Jazmin-TOTH-48224,16,423, HUNGARY, Right, Epée 
3060,Jean-LELION-2003,37,9999999, CANADA, Right, Epée 
3061,Jean-STOCK-38913,63,9999999, BELGIUM, Right, Epée 
3062,Jean_Baptiste-JOUFFRAY-30496,29,9999999, FRANCE, Right, Epée 
3063,Jean_C-DE_LA_CRUZ-32504,21,9999999, PUERTO RICO, Right, Epée 
3064,Jean_Claude-NIZARD-31370,67,9999999, FRANCE, Right, Foil 
3065,Jean_Etienne-BEAUCHAMP-36827,20,9999999, CANADA, Right, Sabre 
3066,Jean_Francois-FONTANA-25649,71,9999999, FRANCE, Right, Foil 
3067,Jean_Francois-ROBERT-8857,69,9999999, FRANCE, Right, Foil 
3068,Jean_Francois-TAILLANDIER-21288,62,9999999, FRANCE, Right, Sabre 
3069,Jean_Jacques-BENA-41680,69,9999999, FRANCE, Left, Epée 
3070,Jean_Luc-LENOIR-41682,75,9999999, FRANCE, Right, Epée 
3071,Jean_Michel-LUCENAY-2924,40,9999999, FRANCE, Left, Epée 
3073,Jean_Paul-SPERTINI-11225,76,9999999, FRANCE, Right, Sabre 
3074,Jean_Paul-TONY_HELISSEY-16371,28,102, FRANCE, Right, Foil 
3075,Jean_Philippe-PATRICE-32390,21,125, FRANCE, Right, Sabre 
3076,Jean_Pierre-MION-16890,65,9999999, FRANCE, Right, Foil 
3077,Jean_Yves-MILLET-543,56,9999999, FRANCE, Right, Epée 
3078,Jeanne-CHRISTOU-3925,38,9999999, GREECE, Right, Epée 
3079,Jeanne-FREBAULT-46002,17,256, DEMOCRATIC REPUBLIC OF CONGO, Right, Sabre 
3081,Jeff-SPEAR-9182,30,113, USA, Left, Sabre 
3082,Jeffrey-DALLI-30509,22,9999999, USA, Right, Sabre 
3083,Jekaterina-SOLODKIHA-40732,16,9999999, LATVIA, Right, Foil 
3084,Jelena-MALUKA-5112,42,287, LATVIA, Right, Epée 
3085,Jelena-RUBLEVSKA-5112,42,287, LATVIA, Right, Epée 
3086,Jelsy_Havel-KABIKISSA-33273,28,9999999, CONGO, Right, Epée 
3087,Jenci_Francisco-NOLASCO_QUEZADA-46689,22,511, DOMINICAN REPUBLIC, Right, Foil 
3088,Jenette-STARKS_FAULKNER-21457,64,9999999, USA, Right, Sabre 
3089,Jennette-STRARKS_FAULKNER-21457,64,9999999, USA, Right, Sabre 
3090,Jennifer-MORALES_CARRIERA-16771,30,9999999, CUBA, Right, Sabre 
3091,Jennifer-MORRIS-3301,63,9999999, GREAT BRITAIN, Right, Sabre 
3092,Jennifer-OTRZONSEK-30198,21,9999999, GERMANY, Right, Sabre 
3093,Jennifer_Eleanor-SANCROFT-26819,31,451, GREAT BRITAIN, Right, Sabre 
3094,Jennifer_Elena-MADRID_HERNANDEZ-42314,19,380, EL SALVADOR, Right, Epée 
3095,Jenny-PEGO_MAGALHAES-35855,20,555, SWITZERLAND, Left, Epée 
3096,Jenny-ZHAO-33840,21,9999999, CANADA, Right, Foil 
3097,Jeno-PAP-14288,67,9999999, HUNGARY, Right, Epée 
3098,Jeonghyun-YOUN-46574,18,9999999, KOREA, Right, Foil 
3099,Jeongtae-KIM-37381,23,9999999, KOREA, Right, Foil 
3100,Jeremy-CADOT-10794,32,16, FRANCE, Left, Foil 
3101,Jeremy-SANER-34714,20,1070, SOUTH AFRICA, Right, Sabre 
3102,Jeremy_Fafa-KERYHUEL-42585,24,79, COTE D'IVOIRE, Left, Foil 
3103,Jeremy_Zheng_Yi-TAN-32988,21,9999999, SINGAPORE, Left, Sabre 
3104,Jerome-POUPART-31371,56,9999999, FRANCE, Right, Sabre 
3105,Jeromine-MASSOU-32213,21,428, FRANCE, Right, Sabre 
3106,Jeromine-MPAH_NJANGA-26137,24,122, FRANCE, Left, Foil 
3107,Jeromine-Mpah_Njanga-26137,24,122, FRANCE, Left, Foil 
3108,Jerrica-GU-23511,24,9999999, CANADA, Right, Foil 
3109,Jerrold_Jun_Jie-WOO-32987,22,9999999, SINGAPORE, Right, Sabre 
3110,Jerry-CHANG-23988,24,133, USA, Right, Foil 
3111,Jerzy-NAWROCKI-41715,21,963, POLAND, Right, Epée 
3113,Jesse-MORRIS-32853,21,663, AUSTRALIA, Left, Foil 
3114,Jessica-CORBY-36230,20,275, GREAT BRITAIN, Right, Sabre 
3115,Jessica-GUNDRY-32080,22,9999999, GREAT BRITAIN, Right, Epée 
3116,Jessica-KINZEL-32578,22,502, GERMANY, Right, Foil 
3117,Jessica-MORALES_CAICEDO-37010,17,99, COLOMBIA, Left, Sabre 
3118,Jessica-MUNOZ-45377,15,9999999, MEXICO, Right, Foil 
3119,Jessica-WU-39044,21,9999999, USA, Right, Foil 
3120,Jessica_Yolima-MORALES_LINARES-37010,17,99, COLOMBIA, Left, Sabre 
3121,Jessie-LAFFEY-29791,23,243, USA, Right, Foil 
3122,Jessie-RADANOVICH-35877,23,9999999, USA, Right, Epée 
3123,Jesus-BELTRAN-26644,24,163, MEXICO, Left, Foil 
3124,Jesus-CARVAJAL-30975,23,499, VENEZUELA, Right, Sabre 
3125,Jesus-LIMARDO-28926,22,87, VENEZUELA, Right, Epée 
3126,Jesus-RIANO_TORRES-23057,30,9999999, CUBA, Right, Foil 
3127,Jesus-RODRIGUEZ-41472,22,9999999, COSTA RICA, Left, Epée 
3128,Jesus_Andres-LUGONES_RUGGERI-28887,27,20, ARGENTINA, Right, Foil 
3129,Jesus_Manuel-VILLADONIGA-28949,51,9999999, SPAIN, Right, Foil 
3130,Jet_Shang_Fei-NG-28844,20,159, SINGAPORE, Right, Foil 
3131,Jetlee_Singh-CHINGAKHAM-43477,17,9999999, INDIA, Right, Epée 
3132,Jett_Noby-NGUYEN-42392,17,9999999, USA, Right, Foil 
3133,Jevgeni-BLINOV-14961,29,9999999, ESTONIA, Left, Epée 
3134,Jevgenijs-ZELIKOVICS-21491,28,9999999, LATVIA, Right, Sabre 
3135,Jeyman-GONZALEZ-31791,24,9999999, GUATEMALA, Right, Epée 
3136,Jhonnatan-ORTEGA-41585,25,191, MEXICO, Right, Epée 
3137,Jia_Jin_Calvin_Ray-ZAU-40605,17,9999999, HONG KONG, Right, Sabre 
3138,Jialu-HAO-27461,31,9999999, CHINA, Right, Epée 
3139,Jialuo-SHI-24489,25,56, CHINA, Left, Foil 
3140,Jiaming-DU-40235,21,9999999, CHINA, Right, Epée 
3141,Jian_Miguel-BAUTISTA-47141,17,507, PHILIPPINES, Left, Epée 
3142,Jianfei-MA-10399,34,299, CHINA, Right, Foil 
3143,Jiangling-LAI-40238,22,76, CHINA, Right, Epée 
3144,Jianhao-LIANG-34898,22,132, CHINA, Right, Sabre 
3146,Jiarui-QIAN-31279,26,19, CHINA, Right, Sabre 
3147,Jiaxin-HUANG-31086,24,9999999, CHINA, Right, Foil 
3148,Jie-CHANG-34951,19,9999999, CHINESE TAIPEI, Right, Foil 
3149,Jie-XU-43549,17,665, CHINA, Right, Foil 
3150,Jihad-KABBAJ-30966,22,9999999, CANADA, Right, Sabre 
3151,Jihee-PARK-43604,17,9999999, KOREA, Right, Foil 
3152,Jihye-OU-18396,31,9999999, KOREA, Right, Foil 
3153,Jihyeon-KIM-29241,24,145, KOREA, Left, Sabre 
3154,Jimena-GONZALEZ_ALCALDE-34187,20,9999999, SPAIN, Right, Sabre 
3155,Jimena-MARTINEZ-48343,17,333, MEXICO, Right, Foil 
3156,Jin_Quan-LIM-36349,18,9999999, MALAYSIA, Right, Foil 
3157,Jing_Siang-LAM-34819,19,9999999, SINGAPORE, Right, Sabre 
3158,Jing_Yun-CHANG-43377,19,9999999, CHINESE TAIPEI, Right, Sabre 
3159,Jing_Zhe-YEO-35749,18,9999999, SINGAPORE, Right, Foil 
3160,Jinsil-YU-20879,30,9999999, KOREA, Right, Epée 
3161,Jinsun-JUNG-4958,34,5, KOREA, Right, Epée 
3162,Jiri-BERAN-2224,36,119, CZECH REPUBLIC, Right, Epée 
3163,Jiselle-FRANCO_RAMIREZ-29344,24,121, CUBA, Right, Epée 
3164,Jisu-YOON-27302,25,54, KOREA, Right, Sabre 
3165,Jivko-CHAVDAROV-37649,28,532, BULGARIA, Right, Epée 
3166,Jiyeon-KIM-18881,30,8, KOREA, Left, Sabre 
3167,Jiyeon-SEO-25157,25,191, KOREA, Right, Sabre 
3168,Jiyoung-KIM-29239,24,172, KOREA, Right, Sabre 
3169,Jo_Chen-WU-44804,15,9999999, CHINESE TAIPEI, Right, Foil 
3170,Jo_Ting-HSU-13432,28,9999999, CHINESE TAIPEI, Right, Epée 
3171,Joakim-LINDQVIST-15827,29,9999999, SWEDEN, Right, Epée 
3172,Joan-GONZALEZ-40386,19,9999999, GUATEMALA, Right, Sabre 
3173,Joanna-EICHLER-34882,37,9999999, POLAND, Right, Epée 
3174,Joanna-GUY-1976,34,9999999, CANADA, Right, Epée 
3175,Joanna-HALLS-148,45,9999999, AUSTRALIA, Left, Foil 
3177,Joao-CORDEIRO-10109,31,254, PORTUGAL, Left, Epée 
3178,Joao-FORMAN-37230,19,9999999, BRAZIL, Right, Foil 
3179,Joao_Rodrigo-CRUZ-34428,20,461, PORTUGAL, Right, Epée 
3180,Joaquim-VIDEIRA-5581,35,9999999, PORTUGAL, Right, Epée 
3181,Joaquin-BUSTOS-42505,17,9999999, CHILE, Right, Epée 
3182,Joaquin_Alberto-TOBAR_MARTINEZ-19425,31,219, EL SALVADOR, Right, Sabre 
3183,Joar-SUNDMAN-6257,39,9999999, SWEDEN, Right, Epée 
3184,Job-DE_RUITER-32932,20,409, NETHERLANDS, Left, Foil 
3185,Job_Boualy_Jacob-AGBOKE-37456,17,9999999, COTE D'IVOIRE, Right, Foil 
3186,Jocelyn-CRUZ-34504,20,119, MEXICO, Right, Epée 
3187,Joel_Filip-OLIVEIRA-36606,35,9999999, NORWAY, Right, Epée 
3189,Joelle_Rosanna-PICCININO-31462,61,9999999, ITALY, Right, Epée 
3190,Joerg-FIEDLER-3533,40,9999999, GERMANY, Left, Epée 
3191,Joergen-KOCK-22332,76,9999999, DENMARK, Right, Epée 
3192,Joern-STEFFENSEN-31182,74,9999999, DENMARK, Right, Epée 
3193,Joffrey-MADER-40171,20,364, FRANCE, Right, Foil 
3194,Johan-LEWIN-38674,20,513, SWEDEN, Right, Epée 
3195,Johan-MORA-32546,23,176, VENEZUELA, Right, Foil 
3196,Johan-STROM-8759,59,9999999, SWEDEN, Right, Epée 
3197,Johana_Beatriz-FUENMAYOR_CHOLES-6800,40,169, VENEZUELA, Right, Foil 
3198,Johanna-BERGDAHL-12783,28,9999999, SWEDEN, Right, Epée 
3199,Johanna-FERON-36451,18,9999999, GERMANY, Right, Foil 
3201,Johannes-POSCHARNIG-14560,29,78, AUSTRIA, Right, Foil 
3202,Johannes-VAN_TONDER-43157,18,9999999, SOUTH AFRICA, Right, Epée 
3203,Johannes_Kristian-OLSEN-31456,21,490, DENMARK, Right, Epée 
3204,John-KISSINGFORD-44924,51,9999999, USA, Left, Foil 
3205,John-LARTZ-45208,61,9999999, USA, Right, Epée 
3206,John-RIDGE-18930,68,9999999, USA, Left, Epée 
3207,John-SNYTSHEUVEL-45246,17,9999999, USA, Left, Foil 
3208,John-TROIANO-14641,59,9999999, GREAT BRITAIN, Right, Foil 
3209,John-VAIANI-31661,23,9999999, USA, Right, Foil 
3210,John-WRIGHT-17930,27,232, CANADA, Right, Epée 
3211,John_Edison-RODRIGUEZ-21208,27,41, COLOMBIA, Left, Epée 
3212,Jolie_Kar_Yi-LEE-32991,20,196, SINGAPORE, Right, Sabre 
3213,Jolien-ABRAMS-28370,23,9999999, BELGIUM, Right, Sabre 
3214,Jolien-CORTEYN-39443,17,292, BELGIUM, Right, Sabre 
3215,Jon-NORMILE-12854,51,9999999, USA, Right, Epée 
3216,Jon-NOTTINGHAM-33575,62,9999999, GREAT BRITAIN, Right, Epée 
3217,Jonah-SHAINBERG-30258,22,176, USA, Right, Sabre 
3218,Jonal-ESCOBAR-34839,21,9999999, VENEZUELA, Right, Sabre 
3219,Jonas-GUDERA-41780,19,9999999, GERMANY, Left, Epée 
3220,Jonas-HANSEN-46558,17,9999999, USA, Right, Epée 
3221,Jonas-LUND-23913,23,9999999, NORWAY, Right, Epée 
3222,Jonas-WINTERBERG_POULSEN-37282,17,332, DENMARK, Left, Foil 
3223,Jonathan-BONNAIRE-23941,27,59, FRANCE, Right, Epée 
3224,Jonathan-FITZGERALD-31684,22,9999999, USA, Right, Sabre 
3225,Jonathan-JEFFERIES-8643,74,9999999, USA, Right, Epée 
3226,Jonathan-LUGO-5596,35,9999999, PUERTO RICO, Right, Foil 
3227,Jonathan-PISKOVATSKOV-37612,18,396, USA, Right, Epée 
3228,Jonathan-SVENSSON-38901,19,382, SWEDEN, Right, Epée 
3229,Jonathan-WEBB-31056,22,60, GREAT BRITAIN, Right, Sabre 
3230,Jonghun-SONG-27293,25,94, KOREA, Left, Sabre 
3231,Jonghyeon-CHO-40132,20,9999999, KOREA, Right, Foil 
3232,Jonghyun-LEE-35217,23,142, KOREA, Left, Sabre 
3233,Jongkwan-NA-31244,26,74, KOREA, Right, Epée 
3234,Jonny-REICHWALD-30048,38,637, SWEDEN, Right, Epée 
3235,Joo_Mi-LIM-27288,24,84, KOREA, Right, Epée 
3236,Joon-PAIK-41741,18,646, USA, Left, Foil 
3237,Joonas-LYYTINEN-17299,42,9999999, FINLAND, Right, Epée 
3238,Joonas-SAVELAINEN-35789,19,588, FINLAND, Right, Epée 
3239,Jordan-MOINE-12470,32,9999999, FRANCE, Right, Foil 
3240,Jorelle_Zhuo_Rui-SEE-38128,18,9999999, SINGAPORE, Right, Sabre 
3241,Jorg-MATHE-1652,36,9999999, AUSTRIA, Right, Epée 
3242,Jorg-VILLIGER-41704,74,9999999, SWITZERLAND, Left, Sabre 
3243,Jorge-ALVAREZ-46225,16,9999999, MEXICO, Right, Epée 
3244,Jorge-DIAZ-37269,20,267, MEXICO, Right, Epée 
3245,Jorge-ESTEVES-41842,52,9999999, PORTUGAL, Left, Sabre 
3246,Jorge-VALDERRAMA-43271,17,9999999, CHILE, Left, Epée 
3247,Jorge_Eduardo-MURILLO_DIAZ-43031,18,779, COLOMBIA, Right, Foil 
3248,Jori-VILLIGER-32420,21,9999999, SWITZERLAND, Left, Epée 
3249,Jos%C3%A9-NARVAEZ_PALIZA-34162,20,9999999, MEXICO, Right, Foil 
3250,Jose-BARTISSOL-33001,21,553, PORTUGAL, Right, Epée 
3251,Jose-BRICENO-46528,15,9999999, VENEZUELA, Right, Foil 
3252,Jose-CASCO-41584,19,9999999, PARAGUAY, Right, Epée 
3253,Jose-CHARREU-30911,20,222, PORTUGAL, Right, Foil 
3254,Jose-CULASSO-27344,30,9999999, URUGUAY, Right, Foil 
3255,Jose-NARVAEZ_PALIZA-34162,20,9999999, MEXICO, Right, Foil 
3256,Jose-QUINTERO-28876,22,161, VENEZUELA, Right, Sabre 
3257,Jose-QUIROS-39272,22,478, PANAMA, Right, Epée 
3258,Jose-RODRIGUEZ-43349,16,9999999, VENEZUELA, Right, Epée 
3259,Jose_Adonis-ESPINOZA_SOMOZA-34758,20,9999999, NICARAGUA, Right, Foil 
3260,Jose_Alberto-PELLETIER-27261,25,378, MEXICO, Right, Foil 
3261,Jose_D-ROSARIO-32506,21,9999999, PUERTO RICO, Right, Sabre 
3262,Jose_Diogo-MARTINS-27008,24,9999999, PORTUGAL, Right, Foil 
3263,Jose_Emmanuel_Rosendo-RECINTO-33304,22,9999999, PHILIPPINES, Left, Sabre 
3264,Jose_Felix-DOMINGUEZ-11034,35,104, ARGENTINA, Right, Epée 
3265,Jose_Fernando-BALLIVIAN-35584,19,1067, BOLIVIA, Right, Epée 
3266,Jose_Fernando-HERNANDEZ-42794,16,9999999, MEXICO, Right, Foil 
3267,Jose_Gabriel-SAMORA_GERONIMO-31314,29,230, DOMINICAN REPUBLIC, Right, Foil 
3268,Jose_Gregorio-GARCIA_MAESTRE-42819,18,9999999, VENEZUELA, Right, Foil 
3269,Jose_Ignacio-MCGOFF_MEDERO-37178,17,9999999, PUERTO RICO, Right, Foil 
3270,Jose_Luis-ABAJO-2380,40,9999999, SPAIN, Right, Epée 
3271,Jose_Luis-Abajo-2380,40,9999999, SPAIN, Right, Epée 
3272,Jose_Luis-BAERGAS_NUNEZ-37181,18,9999999, PUERTO RICO, Right, Sabre 
3273,Jose_M-GONZALEZ_DALMASY-29443,22,9999999, PUERTO RICO, Left, Sabre 
3274,Jose_Maria-GARCIA_PAEZ-41615,74,9999999, SPAIN, Right, Sabre 
3275,Jose_Pablo-VARGAS_FERNANDEZ-25131,27,9999999, COSTA RICA, Right, Sabre 
3276,Jose_Rafael-LOCKHUART_GUERRERO-23143,27,9999999, DOMINICAN REPUBLIC, Right, Epée 
3277,Josef-BALCAR-35828,20,9999999, CZECH REPUBLIC, Right, Epée 
3278,Josef-COHEN-37187,20,9999999, USA, Right, Sabre 
3279,Josef-KRAMMER-1634,86,9999999, AUSTRIA, Right, Sabre 
3280,Josef-MAHRINGER-32473,21,118, AUSTRIA, Left, Epée 
3281,Josef-POSCHARNIG-8444,77,9999999, AUSTRIA, Right, Foil 
3282,Josef-RIZELL-26816,22,9999999, SWEDEN, Right, Foil 
3283,Josefa-FAJARDO-37149,20,9999999, CHILE, Right, Sabre 
3284,Josefina-LAWTON-32925,23,9999999, DENMARK, Right, Foil 
3285,Josefina-RAMIREZ-46508,20,116, MEXICO, Left, Epée 
3286,Josefina_Maria-MENDEZ_BELLO-39474,22,176, ARGENTINA, Right, Epée 
3287,Joseph-MARINO-41701,19,9999999, USA, Right, Foil 
3288,Joseph-POLOSSIFAKIS-17706,28,535, CANADA, Left, Sabre 
3289,Joseph-STREB-9020,66,9999999, USA, Right, Foil 
3290,Joseph_G_-SANTIAGO_TIRADO-43123,15,9999999, PUERTO RICO, Right, Epée 
3291,Josephine-JACQUES_ANDRE_COQUIN-17770,28,86, FRANCE, Right, Epée 
3292,Joshua-LEI-45580,16,9999999, USA, Right, Epée 
3293,Joshua-MAXWELL-33666,21,292, GREAT BRITAIN, Right, Sabre 
3294,Joshua-RUNYAN-25761,60,9999999, USA, Right, Sabre 
3295,Joshua-STEVENS-31839,20,9999999, GREAT BRITAIN, Right, Epée 
3296,Joshua_Ian-LIM-29196,23,223, SINGAPORE, Left, Foil 
3297,Josie__Laure-AMOKA_NGUINE-41124,17,9999999, CAMEROON, Right, Sabre 
3298,Josip-BRAJDIC-32600,22,324, CROATIA, Right, Sabre 
3299,Josipa-JOLIC-32565,20,9999999, CROATIA, Right, Epée 
3300,Josna_Christy-JOSE-31538,21,357, INDIA, Right, Sabre 
3301,Josue-MENA_CORTES-38019,26,544, COSTA RICA, Right, Epée 
3302,Josue-MORALES-39043,21,516, MEXICO, Right, Sabre 
3303,Josue_David-AYALA_ARMENTA-40314,19,9999999, COLOMBIA, Right, Epée 
3304,Jou_Chun-CHOU-40246,18,9999999, CHINESE TAIPEI, Right, Epée 
3305,Jovan-CVETIC-39033,21,630, SERBIA, Right, Epée 
3306,Jovana-ZIVANOVIC-30656,20,223, SERBIA, Right, Epée 
3308,Joyce_Mei_Yi-NG-34823,20,9999999, SINGAPORE, Right, Sabre 
3309,Jozefina-KOLUCKA-28537,25,9999999, POLAND, Left, Epée 
3310,Juan-BACHA-43103,17,9999999, ARGENTINA, Left, Sabre 
3311,Juan-CULIOLIS-43545,28,498, PANAMA, Right, Epée 
3312,Juan-MARAVELES-40447,20,9999999, MEXICO, Right, Foil 
3313,Juan-RUEDA-24736,27,898, MEXICO, Right, Epée 
3314,Juan_Alberto-RIOS-42835,15,9999999, MEXICO, Right, Foil 
3315,Juan_Andres-CASTILLO_GUTIERREZ-43033,17,872, COLOMBIA, Right, Epée 
3316,Juan_Antonio-GONZALEZ_HERMOSILLO-36123,19,9999999, MEXICO, Right, Sabre 
3317,Juan_Carlos-DELGADO_LLAMAS-37619,18,403, MEXICO, Left, Foil 
3318,Juan_Carlos-LIZARRAGA-34507,20,9999999, MEXICO, Right, Epée 
3319,Juan_Carlos-NAVARRO-40277,19,9999999, CHILE, Right, Sabre 
3320,Juan_Felipe-MEYBERG-31009,23,9999999, COLOMBIA, Right, Foil 
3321,Juan_Francisco-DE_JESUS-33743,20,511, EL SALVADOR, Right, Epée 
3322,Juan_Pablo-GARCIA-42454,21,9999999, CHILE, Right, Epée 
3323,Juan_Pablo-HIDALGO_MONROY-42161,17,9999999, MEXICO, Right, Foil 
3324,Juan_Pablo-RODRIGUEZ_ULLOA-45244,20,547, COLOMBIA, Right, Epée 
3325,Juan_Sebastian-MONROY_HERRERA-44304,21,597, COLOMBIA, Right, Epée 
3326,Juan_Sebastian-UNDA-37273,22,115, MEXICO, Right, Foil 
3327,Juanita-GUALTERO_MOSQUERA-42909,16,9999999, COLOMBIA, Right, Foil 
3328,Judit-GYIURKAN-39024,53,9999999, HUNGARY, Right, Epée 
3329,Judith-HENDRICKS-1610,73,9999999, AUSTRIA, Right, Foil 
3330,Judith-KUSIAN-26487,23,173, GERMANY, Right, Sabre 
3331,Judith-OFFERLE-9016,67,9999999, USA, Left, Foil 
